Wall time,Step,Value
1722539607.955109,461,0.6631578803062439
1722539609.028043,462,0.7263157963752747
1722539610.108964,463,0.7649123072624207
1722539611.161689,464,0.7473683953285217
1722539612.415853,465,0.7403509020805359
1722539614.680008,466,0.680701732635498
1722539616.074652,467,0.7263157963752747
1722539617.164376,468,0.7263157963752747
1722539618.215218,469,0.7543859481811523
1722539619.56828,470,0.7508772015571594
1722539620.65016,471,0.75789475440979
1722539621.696612,472,0.722806990146637
1722539622.863821,473,0.7403509020805359
1722539623.884013,474,0.7333333492279053
1722539624.999276,475,0.7403509020805359
1722539626.084598,476,0.722806990146637
1722539627.112341,477,0.7438596487045288
1722539628.196584,478,0.6877192854881287
1722539629.254526,479,0.5473684072494507
1722539630.341464,480,0.4842105209827423
1722539631.507773,481,0.5789473652839661
1722539632.547823,482,0.5859649181365967
1722539633.5904,483,0.6631578803062439
1722539634.748471,484,0.7298245429992676
1722539635.843036,485,0.7333333492279053
1722539636.851184,486,0.75789475440979
1722539638.127163,487,0.75789475440979
1722539639.397556,488,0.7754386067390442
1722539640.540723,489,0.7824561595916748
1722539641.558674,490,0.7649123072624207
1722539642.572327,491,0.6912280917167664
1722539643.697298,492,0.7017543911933899
1722539644.754768,493,0.7789473533630371
1722539645.801117,494,0.8245614171028137
1722539646.855897,495,0.8175438642501831
1722539647.891895,496,0.7929824590682983
1722539649.107096,497,0.800000011920929
1722539650.206061,498,0.680701732635498
1722539651.165421,499,0.6491228342056274
1722539652.165908,500,0.6947368383407593
1722539653.338496,501,0.6947368383407593
1722539654.378495,502,0.719298243522644
1722539655.421306,503,0.7122806906700134
1722539656.424238,504,0.7473683953285217
1722539657.431545,505,0.7333333492279053
1722539658.476603,506,0.7473683953285217
1722539659.519621,507,0.75789475440979
1722539660.576152,508,0.7298245429992676
1722539661.773898,509,0.7333333492279053
1722539662.771748,510,0.6631578803062439
1722539663.760785,511,0.6982455849647522
1722539664.800737,512,0.6350877285003662
1722539665.859945,513,0.75789475440979
1722539666.84844,514,0.7508772015571594
1722539667.907971,515,0.8105263113975525
1722539668.936643,516,0.7789473533630371
1722539669.962954,517,0.8280701637268066
1722539671.064827,518,0.8315789699554443
1722539672.271221,519,0.8140350580215454
1722539673.859847,520,0.800000011920929
1722539675.032112,521,0.8421052694320679
1722539676.438314,522,0.7157894968986511
1722539678.094908,523,0.722806990146637
1722539679.69708,524,0.7929824590682983
1722539681.302481,525,0.7719298005104065
1722539682.780387,526,0.8140350580215454
1722539685.363641,527,0.8315789699554443
1722539686.966007,528,0.8070175647735596
1722539688.516392,529,0.6771929860115051
1722539691.041816,530,0.6982455849647522
1722539693.18291,531,0.6771929860115051
1722539694.567903,532,0.7087719440460205
1722539695.79886,533,0.7824561595916748
1722539696.982086,534,0.7894737124443054
1722539698.284354,535,0.761403501033783
1722539699.545229,536,0.8421052694320679
1722539700.931471,537,0.8807017803192139
1722539702.105976,538,0.8701754212379456
1722539703.292092,539,0.8701754212379456
1722539704.529392,540,0.8456140160560608
1722539705.816222,541,0.7473683953285217
1722539706.972364,542,0.621052622795105
1722539708.107601,543,0.6491228342056274
1722539709.24719,544,0.719298243522644
1722539710.422179,545,0.7052631378173828
1722539711.646831,546,0.7684210538864136
1722539712.969147,547,0.7438596487045288
1722539715.336016,548,0.7964912056922913
1722539716.4292,549,0.8315789699554443
1722539717.575215,550,0.7964912056922913
1722539718.701242,551,0.8280701637268066
1722539719.973782,552,0.8245614171028137
1722539721.622969,553,0.8491228222846985
1722539723.096303,554,0.7438596487045288
1722539724.1387,555,0.7052631378173828
1722539725.367076,556,0.75789475440979
1722539726.524237,557,0.7894737124443054
1722539727.792066,558,0.7087719440460205
1722539729.094062,559,0.722806990146637
1722539730.427761,560,0.7368420958518982
1722539732.844492,561,0.7157894968986511
1722539734.03998,562,0.7017543911933899
1722539735.202154,563,0.6631578803062439
1722539736.415365,564,0.45964911580085754
1722539737.577925,565,0.46315789222717285
1722539738.835553,566,0.3754386007785797
1722539740.062395,567,0.4877192974090576
1722539741.217366,568,0.49824562668800354
1722539742.502992,569,0.5614035129547119
1722539743.616186,570,0.5543859601020813
1722539744.606874,571,0.49824562668800354
1722539745.644242,572,0.5614035129547119
1722539746.725873,573,0.5122807025909424
1722539747.839046,574,0.5754386186599731
1722539749.036592,575,0.6140350699424744
1722539750.100321,576,0.6877192854881287
1722539753.078478,577,0.5649122595787048
1722539755.264329,578,0.582456111907959
1722539757.552308,579,0.6456140279769897
1722539759.445072,580,0.6877192854881287
1722539761.091513,581,0.6771929860115051
1722539763.746623,582,0.7017543911933899
1722539764.809161,583,0.5894736647605896
1722539765.917819,584,0.6385964751243591
1722539767.175189,585,0.680701732635498
1722539768.816312,586,0.7017543911933899
1722539771.250356,587,0.7122806906700134
1722539772.78711,588,0.5859649181365967
1722539775.72239,589,0.6175438761711121
1722539777.516776,590,0.6421052813529968
1722539779.236111,591,0.7298245429992676
1722539780.725033,592,0.7403509020805359
1722539782.282294,593,0.7684210538864136
1722539783.806885,594,0.7929824590682983
1722539785.683725,595,0.7684210538864136
1722539787.220361,596,0.7333333492279053
1722539788.830507,597,0.6736842393875122
1722539789.972358,598,0.6877192854881287
1722539791.113448,599,0.5929824709892273
1722539792.803027,600,0.5614035129547119
1722539794.943559,601,0.6947368383407593
1722539797.040841,602,0.5543859601020813
1722539798.438978,603,0.6280701756477356
1722539799.803087,604,0.6631578803062439
1722539801.121874,605,0.7017543911933899
1722539802.484348,606,0.7052631378173828
1722539804.245753,607,0.7473683953285217
1722539805.466393,608,0.6491228342056274
1722539806.628192,609,0.5789473652839661
1722539808.139202,610,0.5964912176132202
1722539809.612032,611,0.6140350699424744
1722539810.76461,612,0.659649133682251
1722539812.182238,613,0.6982455849647522
1722539813.456331,614,0.7263157963752747
1722539814.957875,615,0.7754386067390442
1722539816.33367,616,0.7789473533630371
1722539818.208868,617,0.7333333492279053
1722539819.618512,618,0.7684210538864136
1722539821.170618,619,0.7508772015571594
1722539822.381771,620,0.7649123072624207
1722539823.700384,621,0.7789473533630371
1722539825.477855,622,0.7964912056922913
1722539827.472503,623,0.7789473533630371
1722539829.361365,624,0.7964912056922913
1722539830.721029,625,0.7403509020805359
1722539833.623997,626,0.722806990146637
1722539835.062513,627,0.6526315808296204
1722539837.920283,628,0.6526315808296204
1722539840.168273,629,0.7403509020805359
1722539841.542252,630,0.7052631378173828
1722539842.824911,631,0.7403509020805359
1722539843.86308,632,0.7298245429992676
1722539845.307655,633,0.7508772015571594
1722539847.153567,634,0.8105263113975525
1722539848.934893,635,0.8315789699554443
1722539850.825697,636,0.7859649062156677
1722539852.045919,637,0.7824561595916748
1722539853.8329,638,0.7157894968986511
1722539855.532521,639,0.7473683953285217
1722539857.058252,640,0.75789475440979
1722539858.715518,641,0.7719298005104065
1722539859.875637,642,0.7964912056922913
1722539861.061175,643,0.7894737124443054
1722539862.267084,644,0.8245614171028137
1722539863.875001,645,0.8666666746139526
1722539865.405925,646,0.8175438642501831
1722539866.713858,647,0.7964912056922913
1722539868.113637,648,0.7859649062156677
1722539869.597834,649,0.8315789699554443
1722539871.003548,650,0.821052610874176
1722539872.372607,651,0.8631578683853149
1722539873.910908,652,0.7964912056922913
1722539876.076222,653,0.8666666746139526
1722539878.212854,654,0.7789473533630371
1722539880.081209,655,0.8175438642501831
1722539882.55688,656,0.821052610874176
1722539884.057098,657,0.8105263113975525
1722539885.506678,658,0.7719298005104065
1722539886.978151,659,0.7543859481811523
1722539888.235934,660,0.75789475440979
1722539889.60027,661,0.8105263113975525
1722539892.126923,662,0.8035087585449219
1722539893.692564,663,0.8105263113975525
1722539896.259261,664,0.8385964632034302
1722539897.618608,665,0.8526315689086914
1722539899.126547,666,0.8561403751373291
1722539900.574539,667,0.8771929740905762
1722539902.236358,668,0.8456140160560608
1722539904.543557,669,0.8175438642501831
1722539907.082944,670,0.7298245429992676
1722539908.541747,671,0.6245614290237427
1722539910.829849,672,0.7824561595916748
1722539912.013607,673,0.7824561595916748
1722539913.466119,674,0.7964912056922913
1722539914.881377,675,0.8456140160560608
1722539917.348358,676,0.8456140160560608
1722539919.098553,677,0.8701754212379456
1722539920.946321,678,0.8070175647735596
1722539922.799723,679,0.6666666865348816
1722539924.764551,680,0.75789475440979
1722539926.326395,681,0.7508772015571594
1722539927.791108,682,0.761403501033783
1722539929.236223,683,0.8035087585449219
1722539930.805434,684,0.8140350580215454
1722539932.339997,685,0.8491228222846985
1722539933.90001,686,0.7964912056922913
1722539935.648598,687,0.8421052694320679
1722539937.83174,688,0.8280701637268066
1722539940.281323,689,0.8421052694320679
1722539942.599944,690,0.8736842274665833
1722539944.734774,691,0.8456140160560608
1722539947.175656,692,0.8526315689086914
1722539948.926201,693,0.8350877165794373
1722539950.483642,694,0.8842105269432068
1722539951.911966,695,0.8912280797958374
1722539954.465076,696,0.8736842274665833
1722539955.675279,697,0.8736842274665833
1722539956.792548,698,0.8456140160560608
1722539958.481741,699,0.7684210538864136
1722539959.968928,700,0.7333333492279053
1722539961.425563,701,0.8315789699554443
1722539962.940521,702,0.7368420958518982
1722539964.309112,703,0.821052610874176
1722539965.609142,704,0.8280701637268066
1722539966.723929,705,0.8070175647735596
1722539967.968994,706,0.8070175647735596
1722539969.138142,707,0.8666666746139526
1722539970.2397,708,0.8035087585449219
1722539971.41373,709,0.7964912056922913
1722539972.875613,710,0.8456140160560608
1722539974.919582,711,0.480701744556427
1722539976.933041,712,0.31228071451187134
1722539979.308757,713,0.42807018756866455
1722539980.757232,714,0.4912280738353729
1722539982.341589,715,0.5508772134780884
1722539983.608195,716,0.5719298124313354
1722539985.166341,717,0.6000000238418579
1722539986.555315,718,0.582456111907959
1722539987.750552,719,0.6105263233184814
1722539989.475144,720,0.6666666865348816
1722539990.733909,721,0.659649133682251
1722539991.859471,722,0.6526315808296204
1722539993.031556,723,0.6631578803062439
1722539994.166008,724,0.6666666865348816
1722539995.278295,725,0.6771929860115051
1722539996.527621,726,0.6912280917167664
1722539997.816689,727,0.722806990146637
1722539998.972691,728,0.7649123072624207
1722540000.1026,729,0.7087719440460205
1722540001.266411,730,0.6280701756477356
1722540002.354868,731,0.49824562668800354
1722540003.477747,732,0.582456111907959
1722540004.521194,733,0.6736842393875122
1722540005.602293,734,0.7719298005104065
1722540006.763249,735,0.7789473533630371
1722540008.27324,736,0.7684210538864136
1722540009.647448,737,0.7543859481811523
1722540010.724158,738,0.7508772015571594
